GEOID,Typology
13151070203,At Risk of Becoming Exclusive
13057090701,Stable Moderate/Mixed Income
13113140101,At Risk of Becoming Exclusive
13057091101,At Risk of Becoming Exclusive
13063040303,At Risk of Gentrification
13063040612,At Risk of Gentrification
13121010106,At Risk of Becoming Exclusive
13247060306,Stable Moderate/Mixed Income
13089022203,Stable Moderate/Mixed Income
13067030341,At Risk of Becoming Exclusive
13067030413,Low-Income/Susceptible to Displacement
13067030800,High Student Population
13067031106,At Risk of Becoming Exclusive
13067031206,Stable Moderate/Mixed Income
13067031505,At Risk of Becoming Exclusive
13121011202,Ongoing Displacement
13089021417,Low-Income/Susceptible to Displacement
13121011625,Stable Moderate/Mixed Income
13151070113,Low-Income/Susceptible to Displacement
13121011420,Low-Income/Susceptible to Displacement
13089021813,Low-Income/Susceptible to Displacement
13121009502,Stable Moderate/Mixed Income
13135050527,Stable Moderate/Mixed Income
