"Buffer","Agency","Line(s)","Station Name","Year Opened","Latitude","Longitude"
"Planned Transit","Del Mar Loop Trolley","Urban Circulator","Market","",38.65622031,-90.30753756
"Planned Transit","Del Mar Loop Trolley","Urban Circulator","The Pageant","",38.65527765,-90.29800368
"Planned Transit","Del Mar Loop Trolley","Urban Circulator","Tivoli Theater","",38.65579866,-90.30325464
"Planned Transit","Del Mar Loop Trolley","Urban Circulator","Trinity Ave","",38.65652631,-90.31075416
"Planned Transit","Downtown Natomas Airport Line","Light Rail","8th / I Street","",38.58262236,-121.49544312
"Planned Transit","Downtown Natomas Airport Line","Light Rail","Arco Arena","",38.65122306,-121.5111168
"Planned Transit","Downtown Natomas Airport Line","Light Rail","Arena Blvd","",38.64549879,-121.509027
"Planned Transit","Downtown Natomas Airport Line","Light Rail","Commerce Parkway","",38.66367114,-121.53324168
"Planned Transit","Downtown Natomas Airport Line","Light Rail","Gateway Park","",38.63800269,-121.50471096
"Planned Transit","Downtown Natomas Airport Line","Light Rail","Greenbriar","",38.67593751,-121.5530496
"Planned Transit","Downtown Natomas Airport Line","Light Rail","Metro Air Park","",38.67811821,-121.56826896
"Planned Transit","Downtown Natomas Airport Line","Light Rail","North Natomas Town Center","",38.65876461,-121.52006676
"Planned Transit","Downtown Natomas Airport Line","Light Rail","Pebblestone Way","",38.61969399,-121.49789652
"Planned Transit","Downtown Natomas Airport Line","Light Rail","Richards Blvd","",38.59620624,-121.49239932
"Planned Transit","Downtown Natomas Airport Line","Light Rail","Sacramento International","",38.69301951,-121.59071172
"Planned Transit","Downtown Natomas Airport Line","Light Rail","San Juan Road","",38.62896192,-121.49789652
"Planned Transit","Downtown Natomas Airport Line","Light Rail","Sequoia Pacific","",38.59865946,-121.4968968
"Planned Transit","Downtown Natomas Airport Line","Light Rail","W El Camino Ave","",38.61201618,-121.49785116
"Planned Transit","Downtown Streetcar","TIGER II","Hilliard N","",33.75549963,-84.37648788
"Planned Transit","Downtown Streetcar","TIGER II","Hilliard S","",33.75437967,-84.37675104
"Planned Transit","Downtown Streetcar","TIGER II","Luckie","",33.75622422,-84.38851008
"Planned Transit","Downtown Streetcar","TIGER II","Margaret Mitchell","",33.75848871,-84.38862528
"Planned Transit","Downtown Streetcar","TIGER II","MLK Jr Center","",33.75516195,-84.37437144
"Planned Transit","Downtown Streetcar","TIGER II","Olympic Park","",33.75973215,-84.39188652
"Planned Transit","Downtown Streetcar","TIGER II","Peachtree Center Street N","",33.75558198,-84.38593284
"Planned Transit","Downtown Streetcar","TIGER II","Peachtree Center Street S","",33.75451143,-84.38664096
"Planned Transit","Downtown Streetcar","TIGER II","Piedmont N","",33.75556551,-84.38213664
"Planned Transit","Downtown Streetcar","TIGER II","Piedmont S","",33.75445383,-84.3825402
"Planned Transit","Downtown Streetcar","TIGER II","Spring","",33.75838989,-84.39067584
"Planned Transit","Draper Extension","Preliminary Engineering","10600 South","",40.55911002,-111.88094616
"Planned Transit","Draper Extension","Preliminary Engineering","11800 South","",40.53685797,-111.87249192
"Planned Transit","Draper Extension","Preliminary Engineering","14600 South","",40.48157286,-111.89596644
"Planned Transit","Draper Extension","Preliminary Engineering","Draper Town Center","",40.52735811,-111.8638872
"Planned Transit","Draper Extension","Preliminary Engineering","Highland Drive","",40.4973045,-111.8652822
"Planned Transit","Dulles Corridor Metrorail: Airport/Route 772 Extension","Not an FTA Project","Dulles Airport","",38.95581303,-77.44812012
"Planned Transit","Dulles Corridor Metrorail: Airport/Route 772 Extension","Not an FTA Project","Herndon-Monroe","",38.95268427,-77.38941204
"Planned Transit","Dulles Corridor Metrorail: Airport/Route 772 Extension","Not an FTA Project","Reston Parkway","",38.95074027,-77.35776192
"Planned Transit","Dulles Corridor Metrorail: Airport/Route 772 Extension","Not an FTA Project","Route 28","",38.96172801,-77.42275704
"Planned Transit","Dulles Corridor Metrorail: Airport/Route 772 Extension","Not an FTA Project","Route 606","",38.98985292,-77.45889204
"Planned Transit","Dulles Corridor Metrorail: Airport/Route 772 Extension","Not an FTA Project","Route 772/Ryan Road","",39.00963042,-77.49670032
"Planned Transit","Dulles Corridor Metrorail: Wiehle Ave Extension","FFGA","Tysons Central 123","",38.92002885,-77.22206352
"Planned Transit","Dulles Corridor Metrorail: Wiehle Ave Extension","FFGA","Tysons Central 7","",38.92068,-77.23285668
"Planned Transit","Dulles Corridor Metrorail: Wiehle Ave Extension","FFGA","Tysons East","",38.92503708,-77.208867
"Planned Transit","Dulles Corridor Metrorail: Wiehle Ave Extension","FFGA","Tysons West","",38.92889997,-77.24090016
"Planned Transit","Dulles Corridor Metrorail: Wiehle Ave Extension","FFGA","Wiehle Ave","",38.94720003,-77.33769984
"Planned Transit","East Contra Costa County Extension","Not an FTA New Start","Hillcrest Ave","",37.99620495,-121.78534644
"Planned Transit","East Contra Costa County Extension","Not an FTA New Start","Railroad Ave","",38.01704328,-121.88950164
"Planned Transit","East Corridor","Final Design","38th/Blake","",39.77134902,-104.97282012
"Planned Transit","East Corridor","Final Design","Airport Blvd/40th Ave","",39.7723716,-104.7875976
"Planned Transit","East Corridor","Final Design","Central Park","",39.77012367,-104.88956436
"Planned Transit","East Corridor","Final Design","Colorado","",39.77602776,-104.942007
"Planned Transit","East Corridor","Final Design","DIA","",39.84759999,-104.67399996
"Planned Transit","East Corridor","Final Design","Peoria","",39.76699491,-104.84875188
"Planned Transit","East Corridor","Final Design","Union Station","",39.75328251,-104.99992128
"Planned Transit","East End LRT","Not a FTA New Start","Altic","",29.7414,-95.32050012
"Planned Transit","East End LRT","Not a FTA New Start","Cesar Chavez (67th St)","",29.73781197,-95.3088426
"Planned Transit","East End LRT","Not a FTA New Start","Lockwood","",29.74349997,-95.32860012
"Planned Transit","East End LRT","Not a FTA New Start","Magnolia Transit Center","",29.73580002,-95.30229996
"Planned Transit","East End LRT","Not a FTA New Start","York","",29.7477,-95.34039984
"Planned Transit","Expo Phase II","Light Rail","Bundy","",34.03174374,-118.45293912
"Planned Transit","Expo Phase II","Light Rail","Colorado/17th Street","",34.02331551,-118.47935196
"Planned Transit","Expo Phase II","Light Rail","Colorado/4th Street","",34.01370009,-118.49211324
"Planned Transit","Expo Phase II","Light Rail","National/Palms","",34.02925092,-118.40346756
"Planned Transit","Expo Phase II","Light Rail","Olympic/26th Street","",34.02806382,-118.46985516
"Planned Transit","Expo Phase II","Light Rail","Sepulveda","",34.03530504,-118.43418312
"Planned Transit","Expo Phase II","Light Rail","Westwood","",34.03684827,-118.4246568
"Planned Transit","Exposition Corridor LRT","Preliminary Engineering","23rd Street","",34.02993141,-118.27248948
"Planned Transit","Exposition Corridor LRT","Preliminary Engineering","Crenshaw","",34.02250002,-118.33400016
"Planned Transit","Exposition Corridor LRT","Preliminary Engineering","Jefferson","",34.02095949,-118.27768212
"Planned Transit","Exposition Corridor LRT","Preliminary Engineering","La Brea","",34.02479997,-118.35399996
"Planned Transit","Exposition Corridor LRT","Preliminary Engineering","La Cienega","",34.02639999,-118.37099988
"Planned Transit","Exposition Corridor LRT","Preliminary Engineering","USC/ Exposition Park","",34.0182,-118.28499984
"Planned Transit","Exposition Corridor LRT","Preliminary Engineering","Venice/ Robertson","",34.02816201,-118.39024908
"Planned Transit","Exposition Corridor LRT","Preliminary Engineering","Vermont","",34.01829999,-118.29099996
"Planned Transit","Exposition Corridor LRT","Preliminary Engineering","Western","",34.01839998,-118.30799988
"Planned Transit","First Hill Streetcar","Not an FTA New Start","2nd Ave S","",47.59961058,-122.3315802
"Planned Transit","First Hill Streetcar","Not an FTA New Start","5th Ave S","",47.59918857,-122.3276652
"Planned Transit","First Hill Streetcar","Not an FTA New Start","7th Ave S","",47.59918857,-122.3237502
"Planned Transit","First Hill Streetcar","Not an FTA New Start","Capitol Hill Station","",47.61975312,-122.3208684
"Planned Transit","First Hill Streetcar","Not an FTA New Start","Jackson/14th Ave S","",47.59920306,-122.31573084
"Planned Transit","First Hill Streetcar","Not an FTA New Start","Jefferson / Broadway","",47.60597061,-122.32075212
"Planned Transit","First Hill Streetcar","Not an FTA New Start","Pike / Pine","",47.6146593,-122.32078128
"Planned Transit","First Hill Streetcar","Not an FTA New Start","Seattle University","",47.61024948,-122.32076652
"Planned Transit","First Hill Streetcar","Not an FTA New Start","Yessler / 13th Ave S","",47.60169183,-122.31477036
"Planned Transit","First Hill Streetcar","Not an FTA New Start","Yessler / Broadway","",47.60169183,-122.32011168
"Planned Transit","Foothill Extension","Not an FTA New Start","Arcadia","",34.14079998,-118.02899988
"Planned Transit","Foothill Extension","Not an FTA New Start","Azusa-Alameda","",34.13570004,-117.90600012
"Planned Transit","Foothill Extension","Not an FTA New Start","Azusa - Citrus","",34.13660004,-117.891
"Planned Transit","Foothill Extension","Not an FTA New Start","Duarte","",34.13289996,-117.96999984
"Planned Transit","Foothill Extension","Not an FTA New Start","Irwindale","",34.12790001,-117.93300012
"Planned Transit","Foothill Extension","Not an FTA New Start","Monrovia","",34.13279997,-118.01199996
"Planned Transit","Fort Mason Extension","Streetcar","Aquatic Park","",37.806452,-122.425442
"Planned Transit","Fort Mason Extension","Streetcar","Fort Mason Center","",37.80607,-122.431663
"Planned Transit","FrontRunner South","Not an FTA Project","American Fork","",40.37545962,-111.8224098
"Planned Transit","FrontRunner South","Not an FTA Project","Draper (Future Station)","",40.49629281,-111.91369068
"Planned Transit","FrontRunner South","Not an FTA Project","Lehi","",40.42592775,-111.89630988
"Planned Transit","FrontRunner South","Not an FTA Project","Murray","",40.65915078,-111.89684628
"Planned Transit","FrontRunner South","Not an FTA Project","Orem","",40.2757686,-111.72121524
"Planned Transit","FrontRunner South","Not an FTA Project","Provo","",40.22585154,-111.66319368
"Planned Transit","FrontRunner South","Not an FTA Project","South Jordan","",40.5636174,-111.9010734
"Planned Transit","FrontRunner South","Not an FTA Project","Vineyard (Future)","",40.31322318,-111.75142752
"Planned Transit","Gold Line","Final Design","41st Avenue","",39.77299332,-104.99698152
"Planned Transit","Gold Line","Final Design","Arvada Ridge","",39.79279998,-105.10999992
"Planned Transit","Gold Line","Final Design","Federal","",39.8038158,-105.02408268
"Planned Transit","Gold Line","Final Design","Olde Town","",39.79926594,-105.07943268
"Planned Transit","Gold Line","Final Design","Pecos","",39.80577744,-105.00572556
"Planned Transit","Gold Line","Final Design","Sheridan","",39.8036007,-105.04955304
"Planned Transit","Gold Line","Final Design","Ward Rd","",39.78846153,-105.13263708
"Planned Transit","Green Line Extension","LRT","Ball Square","",42.39930501,-71.11049112
"Planned Transit","Green Line Extension","LRT","Brickbottom","",42.38052444,-71.08789428
"Planned Transit","Green Line Extension","LRT","College Avenue","",42.40721097,-71.11645416
"Planned Transit","Green Line Extension","LRT","Gilman Square","",42.38850501,-71.09750484
"Planned Transit","Green Line Extension","LRT","Lowell Street","",42.392988,-71.10587484
"Planned Transit","Green Line Extension","LRT","Mystic Valley Parkway/Route 16","",42.41637189,-71.12697948
"Planned Transit","Green Line Extension","LRT","Union Square","",42.37759098,-71.09509212
"Planned Transit","Hartford Busway","Final Design","Cedar Street","",41.695934,-72.753696
"Planned Transit","Hartford Busway","Final Design","Downtown New Britain","",41.668787,-72.780857
"Planned Transit","Hartford Busway","Final Design","East Main Street","",41.670113,-72.769083
"Planned Transit","Hartford Busway","Final Design","East Street","",41.686726,-72.759552
"Planned Transit","Hartford Busway","Final Design","Elmwood","",41.730561,-72.724791
"Planned Transit","Hartford Busway","Final Design","Flatbush Avenue","",41.742443,-72.7154
"Planned Transit","Hartford Busway","Final Design","Legislative Office Bldg","",41.768756,-72.682296
"Planned Transit","Hartford Busway","Final Design","Newington Junction","",41.71647,-72.735922
"Planned Transit","Hartford Busway","Final Design","New Park Avenue","",41.75047,-72.708996
"Planned Transit","Hartford Busway","Final Design","Park Street","",41.757848,-72.703163
"Planned Transit","Hartford Busway","Final Design","Sigourney Street","",41.765054,-72.69251
"Planned Transit","Hartford Busway","Final Design","Union Station","",41.76950004,-72.67209984
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Ala Moana Center","",21.29262624,-157.84378416
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Aloha Stadium","",21.37089672,-157.93374528
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Chinatown","",21.31208811,-157.86494136
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Civic Center","",21.30155577,-157.85971632
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Downtown","",21.3063138,-157.86321408
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","East Kapolei","",21.34487745,-158.05064664
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Honolulu International Airport","",21.33440451,-157.9211712
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Hoopili","",21.36686022,-158.0465268
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Iwilei","",21.31830792,-157.86452304
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Kakaako","",21.29673771,-157.85570376
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Kalihi","",21.32708904,-157.87950048
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Kapalama","",21.32190594,-157.87246212
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Lagoon Drive","",21.33190008,-157.90198788
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Leeward Community College","",21.39492735,-157.9857588
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Middle Street Transit Center","",21.33328527,-157.88872728
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Pearl Harbor Naval Base","",21.35290554,-157.93574112
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Pearl Highland","",21.39616611,-157.9786992
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Pearlridge","",21.38359887,-157.94713512
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","UH West Oahu","",21.35930652,-158.05176264
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","Waipahu Transit Center","",21.38432517,-158.00405148
"Planned Transit","High Capacity Transit Corridor Project","Preliminary Engineering","West Loch","",21.37802418,-158.02369596
"Planned Transit","H Street Streetcar","Streetcar","13th Street","",38.90020797,-76.98831588
"Planned Transit","H Street Streetcar","Streetcar","15th Street","",38.90017692,-76.9834512
"Planned Transit","H Street Streetcar","Streetcar","19th Street","",38.89887138,-76.97623968
"Planned Transit","H Street Streetcar","Streetcar","4th Street","",38.90020797,-77.00056272
"Planned Transit","H Street Streetcar","Streetcar","8th Street","",38.90020797,-76.9949676
"Planned Transit","H Street Streetcar","Streetcar","Oaklahoma Ave","",38.89769022,-76.96949436
"Planned Transit","H Street Streetcar","Streetcar","Union Station","",38.9001924,-77.00536512
"Planned Transit","I-35 W BRT","BRT","2nd Ave / 11th Street S","",44.97202917,-93.2725998
"Planned Transit","I-35 W BRT","BRT","2nd Ave / 5th Street S","",44.9787654,-93.26695428
"Planned Transit","I-35 W BRT","BRT","2nd Ave/ 7the Street S","",44.9758908,-93.26937888
"Planned Transit","I-35 W BRT","BRT","2nd Ave / 9th Street S","",44.9739513,-93.27104136
"Planned Transit","I-35 W BRT","BRT","46th Street","",44.91966816,-93.27476448
"Planned Transit","I-35 W BRT","BRT","66th Street","",44.88356151,-93.29583384
"Planned Transit","I-35 W BRT","BRT","82nd Street","",44.85518577,-93.29808204
"Planned Transit","I-35 W BRT","BRT","98th Street","",44.82626049,-93.29143752
"Planned Transit","I-35 W BRT","BRT","Burnsville","",44.77895091,-93.27595068
"Planned Transit","I-35 W BRT","BRT","Gateway Transit Center","",44.97814197,-93.2627466
"Planned Transit","I-35 W BRT","BRT","Kenrick P&R","",44.70646293,-93.28424364
"Planned Transit","I-35 W BRT","BRT","Lake Street","",44.94835926,-93.2747832
"Planned Transit","I-35 W BRT","BRT","Marquette / 10th Street S","",44.97360498,-93.27317112
"Planned Transit","I-35 W BRT","BRT","Marquette / 4th Street S","",44.97933681,-93.26833992
"Planned Transit","I-35 W BRT","BRT","Marquette / 6th Street S","",44.97743196,-93.26991564
"Planned Transit","I-35 W BRT","BRT","Marquette / 8th Street S","",44.9754579,-93.2715432
"Planned Transit","Lackawanna Cutoff Phase 1","Commuter Rail","Andover","",40.98091608,-74.7447084
"Planned Transit","Loyola Streetcar","Streetcar","City Hall","",29.94994827,-90.0759618
"Planned Transit","Loyola Streetcar","Streetcar","Girod Street","",29.9485152,-90.07637796
"Planned Transit","Loyola Streetcar","Streetcar","Gravier St","",29.95353081,-90.07525692
"Planned Transit","Loyola Streetcar","Streetcar","Poydras St","",29.951127,-90.07569612
"Planned Transit","Loyola Streetcar","Streetcar","Union Passenger Terminal","",29.9458341,-90.07737156
"Planned Transit","MIC - Earlington Heights Connector Alignment","Not a FTA New Start","Miami Intermodl Center","",25.79589216,-80.25849036
"Planned Transit","Mid-Coast Corridor Transit Project","Preliminary Engineering","Balboa Station","",32.80730004,-117.21499992
"Planned Transit","Mid-Coast Corridor Transit Project","Preliminary Engineering","Clairemont Station","",32.79089997,-117.207
"Planned Transit","Mid-Coast Corridor Transit Project","Preliminary Engineering","Executive Drive","",32.87500002,-117.21300012
"Planned Transit","Mid-Coast Corridor Transit Project","Preliminary Engineering","Tecolote Station","",32.77019997,-117.20599992
"Planned Transit","Mid-Coast Corridor Transit Project","Preliminary Engineering","UC East","",32.88009996,-117.21899988
"Planned Transit","Mid-Coast Corridor Transit Project","Preliminary Engineering","UC West","",32.87829996,-117.23100012
"Planned Transit","Mid-Coast Corridor Transit Project","Preliminary Engineering","University Center Lane","",32.86839996,-117.22899996
"Planned Transit","Mid-Coast Corridor Transit Project","Preliminary Engineering","University Towne Centre","",32.87210004,-117.21300012
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Broadway/St. Paul","",43.03505718,-87.90740208
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Intermodal Station","",43.03465938,-87.91602048
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Jackson/Juneau","",43.0457526,-87.9047946
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Jackson/Ogden","",43.04813913,-87.90475032
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Jackson/State","",43.04376378,-87.90452928
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Jackson/Wells","",43.04133297,-87.9043086
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Michigan","",43.03744371,-87.9076674
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Ogden/Astor","",43.04813913,-87.8997564
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Ogden/Farwell","",43.04809494,-87.8969718
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Ogden/Prospect","",43.04765295,-87.89564592
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Plankinton/St. Paul","",43.03461519,-87.91120296
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Van Buren/Juneau","",43.04570841,-87.903513
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Van Buren/Ogden","",43.04813913,-87.90346872
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Van Buren/State","",43.04385216,-87.90329196
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Van Buren/Wells","",43.04142135,-87.90307092
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Wells","",43.04106783,-87.90810912
"Planned Transit","Milwaukee Streetcar Phase 1","Streetcar","Wisconsin","",43.03863702,-87.90784416
"Planned Transit","Milwaukie LRT","Preliminary Engineering","Clinton St/SE 12th Ave","",45.50361741,-122.65353432
"Planned Transit","Milwaukie LRT","Preliminary Engineering","Holgate Blvd/SE 17th Ave Station","",45.4904568,-122.6484918
"Planned Transit","Milwaukie LRT","Preliminary Engineering","Lake Rd/SE 21st Ave","",45.44033571,-122.63935104
"Planned Transit","Milwaukie LRT","Preliminary Engineering","Lincoln/SW 4th Avenue","",45.50798979,-122.68093572
"Planned Transit","Milwaukie LRT","Preliminary Engineering","OMSI","",45.50680935,-122.66413452
"Planned Transit","Milwaukie LRT","Preliminary Engineering","Park Ave.","",45.43010433,-122.63482332
"Planned Transit","Milwaukie LRT","Preliminary Engineering","Rhine St/SE 17th Ave","",45.49754133,-122.64844896
"Planned Transit","Milwaukie LRT","Preliminary Engineering","SE Bybee Blvd","",45.47438541,-122.64027372
"Planned Transit","Milwaukie LRT","Preliminary Engineering","SE Tacoma St","",45.46451394,-122.63863212
"Planned Transit","Milwaukie LRT","Preliminary Engineering","South Waterfront/SW Moody Ave","",45.50160213,-122.67164484
"Planned Transit","Modern Streetcar Project","Final Design","2nd and Highland","",32.23380825,-110.95086888
"Planned Transit","Modern Streetcar Project","Final Design","2nd And Park","",32.23369998,-110.95599996
"Planned Transit","Modern Streetcar Project","Final Design","4th And 6th","",32.22737028,-110.96558604
"Planned Transit","Modern Streetcar Project","Final Design","4th And 8th","",32.22475749,-110.96557272
"Planned Transit","Modern Streetcar Project","Final Design","4th And University","",32.23138743,-110.96562636
"Planned Transit","Modern Streetcar Project","Final Design","Broadway And 6th (E)","",32.22119997,-110.96799984
"Planned Transit","Modern Streetcar Project","Final Design","Broadway And Stone (E)","",32.22099999,-110.97100008
"Planned Transit","Modern Streetcar Project","Final Design","Campbell And Helen","",32.23719999,-110.94400008
"Planned Transit","Modern Streetcar Project","Final Design","Cherry and E 2nd","",32.2340283,-110.94812748
"Planned Transit","Modern Streetcar Project","Final Design","Cherry And Speedway","",32.23610001,-110.94800004
"Planned Transit","Modern Streetcar Project","Final Design","Congress And 6th (W)","",32.22209997,-110.96799984
"Planned Transit","Modern Streetcar Project","Final Design","Congress And Broadway","",32.22160002,-110.97399996
"Planned Transit","Modern Streetcar Project","Final Design","Congress and Grand","",32.21998326,-110.9884464
"Planned Transit","Modern Streetcar Project","Final Design","Congress And Stone (W)","",32.22189999,-110.97100008
"Planned Transit","Modern Streetcar Project","Final Design","Granada And Calle Carlos Arruza","",32.22039996,-110.97600012
"Planned Transit","Modern Streetcar Project","Final Design","Granada And Cushing","",32.21749998,-110.97799992
"Planned Transit","Modern Streetcar Project","Final Design","Helen And Warren","",32.23729998,-110.94599988
"Planned Transit","Modern Streetcar Project","Final Design","I-10 And Granada","",32.2164,-110.98100016
"Planned Transit","Modern Streetcar Project","Final Design","South Grand","",32.21709003,-110.988189
"Planned Transit","Modern Streetcar Project","Final Design","Tyndall And University","",32.2317,-110.95800012
"Planned Transit","Modern Streetcar Project","Final Design","University and 2nd","",32.23168803,-110.96256312
"Planned Transit","NM DOT/Rail Runner Phase II","Project Type N/A","Zia Road","",35.64617211,-105.95719116
"Planned Transit","North Corridor LRT","Final Design","Boundary Station","",29.78454357,-95.36082372
"Planned Transit","North Corridor LRT","Final Design","Burnett Station","",29.77239996,-95.35979988
"Planned Transit","North Corridor LRT","Final Design","Cavalcade Station","",29.80314171,-95.36837688
"Planned Transit","North Corridor LRT","Final Design","Graceland Station","",29.80854585,-95.36945508
"Planned Transit","North Corridor LRT","Final Design","Melbourne Station","",29.81623977,-95.37061932
"Planned Transit","North Corridor LRT","Final Design","Moody Park","",29.7956097,-95.36615604
"Planned Transit","North Corridor LRT","Final Design","Northline Transit Center","",29.82830004,-95.37609996
"Planned Transit","North Corridor LRT","Final Design","Quitman Station","",29.78070003,-95.36370012
"Planned Transit","North Corridor Metrorail Extension","Preliminary Engineering","Miami-Dade College North Campus","",25.88098293,-80.24298192
"Planned Transit","North Corridor Metrorail Extension","Preliminary Engineering","NW 183rd St","",25.94128761,-80.2455246
"Planned Transit","North Corridor Metrorail Extension","Preliminary Engineering","NW 199th St","",25.95490002,-80.24590008
"Planned Transit","North Corridor Metrorail Extension","Preliminary Engineering","NW 215th St","",25.97069997,-80.24680008
"Planned Transit","North Corridor Metrorail Extension","Preliminary Engineering","NW 82nd St.","",25.84916307,-80.241759
"Planned Transit","North Corridor Metrorail Extension","Preliminary Engineering","Opa-Locka Station","",25.90450002,-80.24320008
"Planned Transit","North Corridor Metrorail Extension","Preliminary Engineering","Palmetto North","",25.9257825,-80.24466636
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","25th Street","",35.2413430831112,-80.8177900314331
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","36th Street","",35.24779998,-80.80459992
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","9th Street","",35.22950001,-80.83519992
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","I-485/N Tryon","",35.32969998,-80.72560008
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","JW Clay Blvd","",35.31050001,-80.74559988
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","Mallard Creek Church","",35.3214,-80.73399996
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","McCullough","",35.30040003,-80.75329992
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","Old Concord Rd","",35.26160004,-80.77169988
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","Parkwood","",35.23470003,-80.82619992
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","Sugar Creek","",35.25159996,-80.79130008
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","Tom Hunter","",35.27759997,-80.76629988
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","UNC Charlotte","",35.31439998,-80.73410004
"Planned Transit","Northeast Corridor Light Rail Project","Preliminary Engineering","University City Blvd","",35.2895578080707,-80.7580518722534
"Planned Transit","North Shore LRT Connector","Existing FFGA","Alleghany Station","",40.44879999,-80.01789984
"Planned Transit","North Shore LRT Connector","Existing FFGA","Convention Center","",40.44490002,-79.99340004
"Planned Transit","North Shore LRT Connector","Existing FFGA","North Side Station","",40.4487,-80.00880012
"Planned Transit","Orange Line","Final Design","Assembly Square","",42.39429696,-71.07735888
"Planned Transit","Orange Line","Not a FTA New Start","Belt Line","",32.88799998,-96.99140016
"Planned Transit","Orange Line","Not a FTA New Start","DFW","",32.90810004,-97.03969992
"Planned Transit","Orange Line","Not a FTA New Start","Irving/Convention Center","",32.87819997,-96.93950004
"Planned Transit","Orange Line","Not a FTA New Start","Las Colinas/Urban Center","",32.87089998,-96.93259992
"Planned Transit","Orange Line","Not a FTA New Start","North Lake College","",32.87680002,-96.98270004
"Planned Transit","Orange Line","Not a FTA New Start","University Of Dallas","",32.84880003,-96.91599996
"Planned Transit","Orange Line North BRT","Not a FTA New Start","Chatsworth","",34.25338116,-118.59898932
"Planned Transit","Orange Line North BRT","Not a FTA New Start","Nordhoff","",34.23532392,-118.59729948
"Planned Transit","Orange Line North BRT","Not a FTA New Start","Roscoe","",34.2196317,-118.59725664
"Planned Transit","Orange Line North BRT","Not a FTA New Start","Sherman Way","",34.20091503,-118.59739596
"Planned Transit","Orange Line (Station Deferred)","Not a FTA New Start","Las Colinas/Carpenter Ranch","",32.88290004,-96.95319984
"Planned Transit","Orange Line (Station Deferred)","Not a FTA New Start","Loop 12","",32.84309997,-96.90890004
"Planned Transit","Orange Line (Station Deferred)","Not a FTA New Start","South Las Colinas","",32.85819999,-96.93259992
"Planned Transit","Pawtucket/Central Falls Commuter Rail Station","Preliminary Engineering","Pawtucket/Central Falls","",41.8801219438426,-71.3891816139221
"Planned Transit","Portland Streetcar Loop","Small Start","10th And Lovejoy","",45.5301,-122.68100016
"Planned Transit","Portland Streetcar Loop","Small Start","9th And Park","",45.52990002,-122.68000008
"Planned Transit","Portland Streetcar Loop","Small Start","Convention Center - Mlk/Grand","",45.52810002,-122.661
